STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,WESD,AWND,WDF2,WDF5,WSF2,WSF5,PGTM,FMTM,WT09,WT14,WT07,WT01,WT15,WT17,WT06,WT21,WT05,WT02,WT11,WT22,WT04,WT13,WT16,WT08,WT18,WT03,WT19
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150222,0.00,5.1,0.0,21,28,2,-9999,13.2,330,330,21.9,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150223,0.00,5.1,0.0,4,12,-4,-9999,9.8,350,340,21.0,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150224,0.01,5.1,0.1,11,29,4,-9999,15.9,240,240,25.9,35.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150225,0.17,5.1,2.0,21,26,10,-9999,7.8,20,330,15.0,19.9,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150226,0.17,9.8,3.7,17,19,0,-9999,12.5,40,20,19.9,23.0,-9999,-9999,1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150227,0.00,9.8,0.0,6,14,-2,-9999,8.3,260,240,14.1,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150228,0.02,9.1,0.4,6,21,-10,-9999,5.4,180,180,13.0,15.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150301,0.00,9.1,0.0,18,25,10,-9999,6.9,250,290,17.0,23.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150302,0.00,7.9,0.0,21,33,13,-9999,7.4,190,280,15.0,18.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150303,0.13,9.1,0.7,28,34,24,-9999,13.4,190,280,23.0,29.1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150304,0.00,7.9,0.0,24,31,10,-9999,13.4,330,300,23.0,31.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150305,0.00,7.1,0.0,12,16,3,-9999,9.6,280,310,16.1,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150306,0.00,7.1,0.0,12,27,0,-9999,13.2,180,200,23.9,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150307,0.00,7.1,0.0,32,44,24,-9999,10.5,280,280,19.9,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150308,0.00,3.9,0.0,35,40,28,-9999,6.7,250,250,16.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150309,0.00,3.9,0.0,37,50,25,-9999,6.3,180,200,14.1,17.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150310,0.00,0.0,0.0,40,51,35,-9999,6.7,220,200,14.1,18.1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150311,0.00,0.0,0.0,42,51,30,-9999,6.3,60,60,16.1,19.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150312,0.00,0.0,0.0,42,56,28,-9999,8.5,170,170,18.1,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150313,0.00,0.0,0.0,47,65,37,-9999,5.8,190,190,13.0,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150314,0.00,0.0,0.0,51,60,37,-9999,12.3,320,310,25.9,31.1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150315,0.00,0.0,0.0,45,62,29,-9999,10.3,250,220,23.9,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150316,0.00,0.0,0.0,58,73,42,-9999,12.8,20,10,30.0,38.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150317,0.00,0.0,0.0,45,45,28,-9999,14.1,20,20,30.0,40.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150318,0.00,0.0,0.0,37,50,28,-9999,4.7,100,100,14.1,17.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150319,0.00,0.0,0.0,42,46,37,-9999,7.8,130,130,21.9,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150320,0.00,0.0,0.0,42,50,38,-9999,8.9,220,210,18.1,23.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150321,0.00,0.0,0.0,42,49,32,-9999,10.3,360,360,21.0,29.1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150322,0.02,0.0,0.2,32,35,26,-9999,11.0,40,60,18.1,23.9,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150323,0.61,2.0,5.6,29,31,28,-9999,10.7,100,60,17.0,27.1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150324,0.04,5.1,0.0,30,37,19,-9999,11.4,100,130,21.9,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150325,0.25,2.0,0.0,37,41,35,-9999,11.2,270,260,21.9,28.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150326,0.00,0.0,0.0,37,42,31,-9999,11.2,320,290,17.0,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150327,0.04,1.2,0.6,29,31,21,-9999,11.9,20,350,23.0,29.1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150328,0.00,0.0,0.0,27,36,20,-9999,7.2,40,120,15.0,19.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150329,0.01,0.0,0.0,32,47,24,-9999,15.2,190,180,30.0,36.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150330,0.00,0.0,0.0,46,61,34,-9999,10.7,280,220,21.9,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150331,0.00,0.0,0.0,49,58,39,-9999,8.5,250,250,23.0,29.1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150401,0.00,0.0,0.0,52,72,35,-9999,11.4,180,180,28.0,34.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150402,0.36,0.0,0.0,58,65,50,-9999,11.2,190,190,23.0,28.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150403,0.00,0.0,0.0,50,53,30,-9999,10.5,20,20,21.9,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150404,0.00,0.0,0.0,40,58,28,-9999,11.4,250,250,29.1,36.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150405,0.00,0.0,0.0,53,66,36,-9999,9.8,240,240,21.0,29.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150406,0.04,0.0,0.0,45,62,34,-9999,6.7,50,20,17.0,21.9,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150407,0.00,0.0,0.0,40,46,38,-9999,13.9,100,100,21.0,28.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150408,0.05,0.0,0.0,44,50,40,-9999,8.9,50,50,17.0,25.1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150409,1.41,0.0,0.0,51,71,41,-9999,13.9,240,260,33.1,46.1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,1,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150410,0.00,0.0,0.0,53,62,39,-9999,17.2,290,250,35.1,46.1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150411,0.00,0.0,0.0,48,62,38,-9999,7.6,240,250,16.1,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150412,0.00,0.0,0.0,55,68,41,-9999,10.7,180,190,23.0,28.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150413,0.22,0.0,0.0,60,65,49,-9999,12.5,300,330,25.1,34.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150414,0.00,0.0,0.0,56,66,39,-9999,4.9,80,120,12.1,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150415,0.00,0.0,0.0,54,64,43,-9999,10.7,60,70,18.1,23.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150416,0.00,0.0,0.0,53,66,45,-9999,6.5,100,70,16.1,23.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150417,0.00,0.0,0.0,60,78,45,-9999,5.1,270,250,14.1,17.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150418,0.00,0.0,0.0,60,65,47,-9999,10.3,20,20,25.9,33.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150419,0.46,0.0,0.0,56,68,48,-9999,9.6,60,80,16.1,23.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150420,0.01,0.0,0.0,49,52,41,-9999,16.1,270,270,29.1,36.9,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150421,0.00,0.0,0.0,44,54,38,-9999,19.9,270,280,38.0,52.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150422,0.00,0.0,0.0,40,46,34,-9999,13.4,310,310,25.9,32.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150423,0.00,0.0,0.0,42,55,32,-9999,8.7,310,300,21.9,27.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150424,0.16,0.0,0.0,44,57,29,-9999,6.7,110,40,19.9,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150425,0.16,0.0,0.0,44,48,39,-9999,13.0,60,70,21.9,28.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150426,0.00,0.0,0.0,45,56,35,-9999,11.0,20,20,23.0,30.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150427,0.00,0.0,0.0,46,55,38,-9999,10.1,40,30,19.9,25.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150428,0.00,0.0,0.0,46,58,35,-9999,4.9,70,50,16.1,19.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150429,0.00,0.0,0.0,50,61,38,-9999,7.2,60,60,17.0,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150430,0.00,0.0,0.0,46,51,38,-9999,11.4,20,30,21.0,27.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150501,0.00,0.0,0.0,50,67,38,-9999,5.8,100,100,14.1,16.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150502,0.00,0.0,0.0,62,76,50,-9999,6.7,220,210,16.1,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150503,0.42,0.0,0.0,67,78,55,-9999,9.8,310,200,21.9,28.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150504,0.00,0.0,0.0,65,74,55,-9999,8.5,250,240,18.1,25.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150505,0.95,0.0,0.0,52,56,47,-9999,9.2,80,60,15.0,19.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150506,0.00,0.0,0.0,56,77,46,-9999,5.8,50,50,13.0,15.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150507,0.04,0.0,0.0,67,83,52,-9999,11.4,200,190,29.1,36.9,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150508,0.75,0.0,0.0,71,81,63,-9999,8.5,200,190,31.1,42.1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150509,0.29,0.0,0.0,60,64,47,-9999,8.9,40,30,17.0,23.0,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150510,0.14,0.0,0.0,49,54,45,-9999,9.4,20,30,17.0,21.9,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150511,0.22,0.0,0.0,56,68,47,-9999,13.2,280,270,28.0,36.9,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150512,0.00,0.0,0.0,52,56,44,-9999,16.8,270,270,28.0,38.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150513,0.00,0.0,0.0,48,52,40,-9999,9.6,50,60,16.1,21.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150514,0.24,0.0,0.0,52,66,43,-9999,10.5,140,170,21.0,25.1,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150515,0.00,0.0,0.0,63,76,57,-9999,7.8,260,170,17.0,23.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,20150516,0.03,0.0,0.0,69,79,62,-9999,7.8,170,150,16.1,19.9,-9999,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
