prcp,snow,tavg,tmax,tmin,awnd,date,month,year,day
0.0,0.0,48.0,51.0,36.0,12.3,2016-04-11,4,2016,11
0.0,0.0,40.0,47.0,30.0,8.1,2016-04-12,4,2016,12
0.0,0.0,43.0,56.0,34.0,7.2,2016-04-13,4,2016,13
0.0,0.0,48.0,61.0,37.0,8.1,2016-04-14,4,2016,14
0.0,0.0,53.0,68.0,42.0,7.8,2016-04-15,4,2016,15
0.0,0.0,58.0,76.0,41.0,6.7,2016-04-16,4,2016,16
0.0,0.0,62.0,79.0,45.0,5.4,2016-04-17,4,2016,17
0.0,0.0,66.0,83.0,49.0,4.9,2016-04-18,4,2016,18
0.0,0.0,54.0,57.0,46.0,11.4,2016-04-19,4,2016,19
0.48,0.0,58.0,71.0,51.0,9.6,2016-04-20,4,2016,20
0.01,0.0,62.0,70.0,50.0,7.2,2016-04-21,4,2016,21
0.0,0.0,51.0,54.0,41.0,11.9,2016-04-22,4,2016,22
0.0,0.0,48.0,60.0,38.0,7.4,2016-04-23,4,2016,23
0.0,0.0,56.0,78.0,41.0,8.9,2016-04-24,4,2016,24
0.08,0.0,69.0,83.0,58.0,12.5,2016-04-25,4,2016,25
0.0,0.0,53.0,68.0,42.0,13.6,2016-04-26,4,2016,26
0.47,0.0,44.0,49.0,41.0,14.1,2016-04-27,4,2016,27
0.45,0.0,45.0,50.0,42.0,10.5,2016-04-28,4,2016,28
0.01,0.0,44.0,51.0,41.0,8.9,2016-04-29,4,2016,29
0.61,0.0,45.0,48.0,43.0,13.4,2016-04-30,4,2016,30
0.51,0.0,45.0,49.0,42.0,12.1,2016-05-01,5,2016,1
0.0,0.0,49.0,59.0,42.0,10.5,2016-05-02,5,2016,2
0.0,0.0,53.0,67.0,40.0,9.4,2016-05-03,5,2016,3
0.4,0.0,52.0,57.0,42.0,13.9,2016-05-04,5,2016,4
0.0,0.0,49.0,61.0,41.0,9.2,2016-05-05,5,2016,5
0.0,0.0,59.0,82.0,42.0,7.8,2016-05-06,5,2016,6
0.02,0.0,65.0,70.0,44.0,12.8,2016-05-07,5,2016,7
0.0,0.0,55.0,71.0,41.0,5.8,2016-05-08,5,2016,8
0.59,0.0,56.0,58.0,50.0,13.0,2016-05-09,5,2016,9
0.79,0.0,54.0,63.0,51.0,8.9,2016-05-10,5,2016,10
0.19,0.0,58.0,69.0,51.0,6.7,2016-05-11,5,2016,11
0.48,0.0,61.0,70.0,53.0,10.7,2016-05-12,5,2016,12
0.68,0.0,58.0,66.0,43.0,10.3,2016-05-13,5,2016,13
0.0,0.0,46.0,47.0,41.0,13.9,2016-05-14,5,2016,14
0.0,0.0,45.0,55.0,35.0,9.8,2016-05-15,5,2016,15
0.0,0.0,56.0,70.0,46.0,13.9,2016-05-16,5,2016,16
0.0,0.0,54.0,57.0,44.0,9.6,2016-05-17,5,2016,17
0.0,0.0,52.0,65.0,41.0,6.9,2016-05-18,5,2016,18
0.0,0.0,55.0,69.0,39.0,5.1,2016-05-19,5,2016,19
0.0,0.0,58.0,68.0,44.0,6.9,2016-05-20,5,2016,20
0.0,0.0,62.0,75.0,53.0,8.3,2016-05-21,5,2016,21
0.0,0.0,66.0,77.0,53.0,8.3,2016-05-22,5,2016,22
0.0,0.0,66.0,81.0,48.0,6.7,2016-05-23,5,2016,23
0.0,0.0,72.0,86.0,60.0,11.0,2016-05-24,5,2016,24
0.95,0.0,76.0,86.0,64.0,9.6,2016-05-25,5,2016,25
0.0,0.0,71.0,83.0,62.0,8.3,2016-05-26,5,2016,26
0.13,0.0,74.0,81.0,66.0,11.6,2016-05-27,5,2016,27
0.13,0.0,73.0,81.0,64.0,14.5,2016-05-28,5,2016,28
0.0,0.0,72.0,79.0,63.0,11.0,2016-05-29,5,2016,29
0.0,0.0,74.0,87.0,63.0,6.7,2016-05-30,5,2016,30
0.56,0.0,73.0,83.0,63.0,8.3,2016-05-31,5,2016,31
0.42,0.0,68.0,79.0,62.0,6.5,2016-06-01,6,2016,1
0.0,0.0,70.0,79.0,57.0,6.9,2016-06-02,6,2016,2
0.0,0.0,70.0,84.0,55.0,3.8,2016-06-03,6,2016,3
0.41,0.0,69.0,72.0,62.0,6.9,2016-06-04,6,2016,4
0.05,0.0,68.0,79.0,61.0,12.3,2016-06-05,6,2016,5
0.0,0.0,71.0,82.0,59.0,12.5,2016-06-06,6,2016,6
0.0,0.0,63.0,67.0,51.0,10.1,2016-06-07,6,2016,7
0.0,0.0,61.0,70.0,52.0,7.2,2016-06-08,6,2016,8
0.21,0.0,61.0,72.0,53.0,6.7,2016-06-09,6,2016,9
0.1,0.0,74.0,90.0,63.0,9.6,2016-06-10,6,2016,10
0.0,0.0,82.0,91.0,71.0,8.3,2016-06-11,6,2016,11
0.0,0.0,71.0,79.0,59.0,13.2,2016-06-12,6,2016,12
0.02,0.0,68.0,86.0,54.0,4.9,2016-06-13,6,2016,13
0.0,0.0,74.0,87.0,64.0,9.4,2016-06-14,6,2016,14
0.3,0.0,78.0,90.0,68.0,9.6,2016-06-15,6,2016,15
0.0,0.0,74.0,77.0,63.0,11.9,2016-06-16,6,2016,16
0.0,0.0,71.0,85.0,61.0,8.5,2016-06-17,6,2016,17
0.0,0.0,74.0,87.0,58.0,5.4,2016-06-18,6,2016,18
0.0,0.0,78.0,89.0,62.0,7.4,2016-06-19,6,2016,19
0.0,0.0,83.0,93.0,70.0,14.1,2016-06-20,6,2016,20
0.0,0.0,76.0,84.0,64.0,8.7,2016-06-21,6,2016,21
1.31,0.0,72.0,76.0,67.0,7.8,2016-06-22,6,2016,22
0.0,0.0,70.0,78.0,64.0,7.8,2016-06-23,6,2016,23
0.0,0.0,71.0,82.0,62.0,7.4,2016-06-24,6,2016,24
0.0,0.0,77.0,89.0,65.0,9.6,2016-06-25,6,2016,25
0.03,0.0,81.0,90.0,72.0,9.2,2016-06-26,6,2016,26
0.0,0.0,80.0,90.0,69.0,10.5,2016-06-27,6,2016,27
0.0,0.0,68.0,71.0,57.0,11.0,2016-06-28,6,2016,28
0.0,0.0,67.0,81.0,55.0,5.8,2016-06-29,6,2016,29
0.0,0.0,69.0,78.0,57.0,7.2,2016-06-30,6,2016,30
0.0,0.0,69.0,72.0,59.0,9.6,2016-07-01,7,2016,1
0.0,0.0,65.0,76.0,54.0,4.0,2016-07-02,7,2016,2
0.0,0.0,68.0,77.0,55.0,8.5,2016-07-03,7,2016,3
0.0,0.0,71.0,79.0,66.0,6.5,2016-07-04,7,2016,4
0.0,0.0,76.0,87.0,66.0,7.6,2016-07-05,7,2016,5
0.87,0.0,77.0,88.0,67.0,8.9,2016-07-06,7,2016,6
1.05,0.0,77.0,84.0,70.0,5.8,2016-07-07,7,2016,7
0.0,0.0,76.0,86.0,68.0,11.4,2016-07-08,7,2016,8
0.0,0.0,73.0,79.0,65.0,9.4,2016-07-09,7,2016,9
0.0,0.0,72.0,82.0,60.0,4.9,2016-07-10,7,2016,10
0.0,0.0,78.0,90.0,69.0,11.6,2016-07-11,7,2016,11
0.0,0.0,81.0,88.0,74.0,11.9,2016-07-12,7,2016,12
0.06,0.0,78.0,84.0,68.0,10.3,2016-07-13,7,2016,13
0.0,0.0,76.0,88.0,67.0,14.1,2016-07-14,7,2016,14
0.14,0.0,71.0,75.0,60.0,8.3,2016-07-15,7,2016,15
0.0,0.0,67.0,77.0,57.0,5.8,2016-07-16,7,2016,16
0.25,0.0,71.0,83.0,61.0,11.0,2016-07-17,7,2016,17
0.0,0.0,79.0,88.0,71.0,5.4,2016-07-18,7,2016,18
0.0,0.0,79.0,91.0,68.0,4.9,2016-07-19,7,2016,19
0.0,0.0,79.0,88.0,69.0,6.3,2016-07-20,7,2016,20
1.03,0.0,81.0,91.0,72.0,9.2,2016-07-21,7,2016,21
0.01,0.0,79.0,90.0,72.0,6.9,2016-07-22,7,2016,22
1.11,0.0,85.0,91.0,70.0,6.7,2016-07-23,7,2016,23
0.94,0.0,78.0,93.0,71.0,11.6,2016-07-24,7,2016,24
0.0,0.0,79.0,89.0,72.0,6.7,2016-07-25,7,2016,25
0.0,0.0,79.0,88.0,69.0,4.0,2016-07-26,7,2016,26
0.0,0.0,79.0,89.0,68.0,4.3,2016-07-27,7,2016,27
0.66,0.0,77.0,84.0,70.0,5.8,2016-07-28,7,2016,28
0.11,0.0,73.0,81.0,70.0,8.5,2016-07-29,7,2016,29
0.0,0.0,72.0,78.0,68.0,8.9,2016-07-30,7,2016,30
0.0,0.0,73.0,81.0,65.0,6.5,2016-07-31,7,2016,31
0.0,0.0,75.0,84.0,65.0,6.0,2016-08-01,8,2016,1
0.0,0.0,77.0,87.0,67.0,5.4,2016-08-02,8,2016,2
0.0,0.0,80.0,90.0,69.0,3.6,2016-08-03,8,2016,3
0.02,0.0,81.0,91.0,70.0,6.3,2016-08-04,8,2016,4
0.0,0.0,78.0,86.0,72.0,7.8,2016-08-05,8,2016,5
0.0,0.0,76.0,84.0,66.0,6.7,2016-08-06,8,2016,6
0.0,0.0,75.0,83.0,62.0,6.0,2016-08-07,8,2016,7
0.0,0.0,77.0,84.0,72.0,9.6,2016-08-08,8,2016,8
0.0,0.0,78.0,88.0,67.0,5.1,2016-08-09,8,2016,9
0.0,0.0,80.0,89.0,69.0,4.9,2016-08-10,8,2016,10
0.0,0.0,82.0,92.0,73.0,8.9,2016-08-11,8,2016,11
0.96,0.0,80.0,83.0,74.0,6.3,2016-08-12,8,2016,12
0.0,0.0,77.0,84.0,72.0,9.2,2016-08-13,8,2016,13
0.0,0.0,77.0,87.0,65.0,4.3,2016-08-14,8,2016,14
0.0,0.0,74.0,78.0,67.0,8.5,2016-08-15,8,2016,15
0.02,0.0,76.0,88.0,71.0,6.9,2016-08-16,8,2016,16
0.05,0.0,77.0,88.0,70.0,6.0,2016-08-17,8,2016,17
0.75,0.0,77.0,85.0,70.0,6.9,2016-08-18,8,2016,18
0.07,0.0,75.0,84.0,66.0,8.7,2016-08-19,8,2016,19
0.47,0.0,75.0,80.0,63.0,11.4,2016-08-20,8,2016,20
0.0,0.0,66.0,76.0,58.0,9.8,2016-08-21,8,2016,21
0.0,0.0,67.0,78.0,56.0,4.9,2016-08-22,8,2016,22
0.0,0.0,71.0,81.0,60.0,11.9,2016-08-23,8,2016,23
0.23,0.0,75.0,84.0,70.0,10.7,2016-08-24,8,2016,24
0.09,0.0,76.0,85.0,67.0,6.3,2016-08-25,8,2016,25
0.14,0.0,72.0,81.0,66.0,6.9,2016-08-26,8,2016,26
0.84,0.0,74.0,84.0,67.0,6.9,2016-08-27,8,2016,27
0.0,0.0,77.0,83.0,71.0,6.5,2016-08-28,8,2016,28
0.43,0.0,76.0,86.0,70.0,4.9,2016-08-29,8,2016,29
0.19,0.0,76.0,84.0,70.0,4.3,2016-08-30,8,2016,30
0.0,0.0,73.0,76.0,63.0,11.2,2016-08-31,8,2016,31
0.0,0.0,67.0,73.0,62.0,11.9,2016-09-01,9,2016,1
0.0,0.0,68.0,74.0,62.0,8.3,2016-09-02,9,2016,2
0.0,0.0,68.0,76.0,56.0,5.8,2016-09-03,9,2016,3
0.0,0.0,69.0,80.0,59.0,7.6,2016-09-04,9,2016,4
0.0,0.0,73.0,87.0,62.0,9.2,2016-09-05,9,2016,5
0.0,0.0,82.0,91.0,75.0,10.1,2016-09-06,9,2016,6
0.39,0.0,83.0,89.0,74.0,9.8,2016-09-07,9,2016,7
0.05,0.0,76.0,82.0,70.0,8.1,2016-09-08,9,2016,8
0.0,0.0,74.0,81.0,63.0,5.1,2016-09-09,9,2016,9
0.01,0.0,69.0,73.0,59.0,11.0,2016-09-10,9,2016,10
0.0,0.0,65.0,76.0,51.0,5.8,2016-09-11,9,2016,11
0.0,0.0,67.0,79.0,54.0,8.7,2016-09-12,9,2016,12
0.0,0.0,72.0,85.0,65.0,8.7,2016-09-13,9,2016,13
0.09,0.0,69.0,74.0,64.0,8.1,2016-09-14,9,2016,14
0.0,0.0,68.0,78.0,60.0,8.1,2016-09-15,9,2016,15
0.01,0.0,72.0,83.0,65.0,12.1,2016-09-16,9,2016,16
0.04,0.0,74.0,82.0,62.0,8.7,2016-09-17,9,2016,17
0.0,0.0,69.0,81.0,57.0,3.8,2016-09-18,9,2016,18
0.0,0.0,71.0,88.0,56.0,8.3,2016-09-19,9,2016,19
0.0,0.0,75.0,83.0,66.0,8.1,2016-09-20,9,2016,20
0.55,0.0,70.0,74.0,65.0,6.7,2016-09-21,9,2016,21
0.0,0.0,71.0,81.0,64.0,4.7,2016-09-22,9,2016,22
0.0,0.0,72.0,73.0,67.0,10.1,2016-09-23,9,2016,23
0.0,0.0,69.0,74.0,66.0,8.5,2016-09-24,9,2016,24
0.01,0.0,72.0,85.0,63.0,10.5,2016-09-25,9,2016,25
0.0,0.0,66.0,69.0,56.0,14.5,2016-09-26,9,2016,26
0.0,0.0,60.0,70.0,51.0,14.1,2016-09-27,9,2016,27
0.31,0.0,56.0,60.0,50.0,12.3,2016-09-28,9,2016,28
0.2,0.0,61.0,65.0,59.0,15.9,2016-09-29,9,2016,29
0.1,0.0,62.0,64.0,60.0,11.4,2016-09-30,9,2016,30
0.94,0.0,61.0,64.0,57.0,6.7,2016-10-01,10,2016,1
0.03,0.0,60.0,65.0,56.0,6.0,2016-10-02,10,2016,2
0.0,0.0,62.0,67.0,57.0,4.7,2016-10-03,10,2016,3
0.0,0.0,65.0,75.0,60.0,8.7,2016-10-04,10,2016,4
0.0,0.0,69.0,80.0,59.0,9.6,2016-10-05,10,2016,5
0.25,0.0,66.0,74.0,58.0,6.0,2016-10-06,10,2016,6
0.0,0.0,65.0,70.0,47.0,10.7,2016-10-07,10,2016,7
0.0,0.0,52.0,65.0,40.0,6.3,2016-10-08,10,2016,8
0.0,0.0,56.0,63.0,47.0,7.6,2016-10-09,10,2016,9
0.0,0.0,56.0,71.0,45.0,6.3,2016-10-10,10,2016,10
0.0,0.0,63.0,73.0,54.0,10.1,2016-10-11,10,2016,11
0.14,0.0,62.0,69.0,45.0,13.9,2016-10-12,10,2016,12
0.0,0.0,48.0,57.0,38.0,4.3,2016-10-13,10,2016,13
0.0,0.0,50.0,66.0,38.0,7.6,2016-10-14,10,2016,14
0.0,0.0,58.0,70.0,53.0,13.6,2016-10-15,10,2016,15
0.29,0.0,69.0,72.0,65.0,8.5,2016-10-16,10,2016,16
0.0,0.0,72.0,82.0,67.0,18.6,2016-10-17,10,2016,17
0.0,0.0,74.0,76.0,55.0,10.5,2016-10-18,10,2016,18
0.02,0.0,60.0,71.0,49.0,3.8,2016-10-19,10,2016,19
0.0,0.0,55.0,56.0,45.0,13.6,2016-10-20,10,2016,20
0.0,0.0,48.0,54.0,37.0,12.1,2016-10-21,10,2016,21
0.0,0.0,47.0,60.0,37.0,6.7,2016-10-22,10,2016,22
0.0,0.0,55.0,73.0,41.0,10.7,2016-10-23,10,2016,23
0.0,0.0,54.0,59.0,39.0,7.2,2016-10-24,10,2016,24
0.0,0.0,46.0,54.0,36.0,6.7,2016-10-25,10,2016,25
1.6,0.0,48.0,51.0,45.0,12.8,2016-10-26,10,2016,26
0.0,0.0,48.0,51.0,42.0,6.9,2016-10-27,10,2016,27
0.0,0.0,49.0,65.0,38.0,12.1,2016-10-28,10,2016,28
0.0,0.0,66.0,71.0,56.0,10.7,2016-10-29,10,2016,29
,,55.0,,,,2016-10-30,10,2016,30
,,47.0,,,,2016-10-31,10,2016,31
